eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,cluster
201108030005,2011,8,3,,1,,200,Syria,10,Middle East & North Africa,Deir ez-Zor,,35.263396,40.28768,4.0,0,The incident occurred near the Al-Furat Oil Company in Deir ez-Zor governorate.,"08/03/2011: On Wednesday, in an unknown city, Dayr az Zawr, Syria, unknown assailants kidnapped three security guards guarding an oil well near the Al-Furat Oil Company facility. No casualties were reported and the outcome of the kidnapping is unknown. No group claimed responsibility.",1,1,1,0,,,0.0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Al-Furat Oil Company,Three security guards,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,Unknown weapons were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,It is unknown if the attack caused any property damage.,1.0,3.0,0.0,,-99.0,,,-9.0,,,,,,7.0,Unknown,-99.0,,"Jane's Intelligence, ""Militants Kidnap Three Security Guards in Syria's Deir ez-Zour,"" Terrorism Watch Report, Syrian TV, August 04, 2011.","Xinhua News Agency, ""Armed Groups Assassinate Chemist in N Syria: Paper,"" Xinhua News Agency, August 04, 2011, http://news.xinhuanet.com/english2010/world/2011-08/04/c_131029738.htm.","Xinhua News Agency, ""Armed Men Attack Public, Private Properties in Northeast Syria: TV,"" Xinhua News Agency, August 04, 2011, http://news.xinhuanet.com/english2010/world/2011-08/04/c_131027700.htm.",ISVG,-9,-9,0,-9,,3
201108180018,2011,8,18,,0,,200,Syria,10,Middle East & North Africa,Latakia,Latakia,35.528404,35.79232,1.0,0,The incident occurred in the al-Akwaf neighborhood of Latakia.,"08/18/2011: On Thursday night at 2330, in the al-Akwaf neighborhood, Latakia, Latakia, Syria, unknown assailants detonated a vehicle borne improvised explosive device. The blast caused no casualties, but damaged three nearby civilian vehicles. According to a security source, the explosives were planted under a Mercedes vehicle parked at a garage in al-Awkaf neighborhood in Latakia. No group claimed responsibility.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Civilians,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,A vehicle borne improvised explosive device was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Three nearby vehicles were damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"Yamei Wang, Â¡Â°Explosion Rips Car in Syria's Latakia, No Casualty,Â¡Â± Xinhua News Agency,  August 18, 2011, http://news.xinhuanet.com/english2010/world/2011-08/18/c_131058685.htm.","H Zain and Al-Ibrahim, BBC Monitoring International Reports, Â¡Â°Explosion in Syria's Latakia Causes ""Material"" Damage, No Injuries,Â¡Â± SANA, September 8, 2011.",,ISVG,-9,-9,0,-9,,4
201108220007,2011,8,22,,1,2011/8/25,200,Syria,10,Middle East & North Africa,Homs,,34.256841,38.317288,4.0,0,,"08/22/2011: On Monday, in Homs, Syria, unidentified militants kidnapped 14 civilians by unknown means and took them away to an unknown location. The militants killed all 14 civilians on 08/25/2011 and their bodies were found by police. Some of the bodies were burned while others had gunshot wounds and stab marks. No group has claimed responsibility.",1,1,1,0,,,0.0,1,0,6,Hostage Taking (Kidnapping),2.0,Armed Assault,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Civilians,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,9.0,Melee,23.0,Knife or Other Sharp Object,8.0,Incendiary,18.0,Arson/Fire,,,,,Unknown firearms were used in the attack. Melee weapons were used in the attack. An unknown incendiary device was used.,14.0,0.0,0.0,0.0,0.0,0.0,-9,,,,It is unknown if the attack caused any property damage.,1.0,14.0,0.0,,3.0,,,-9.0,,,,,,4.0,Hostage(s) killed (not during rescue attempt),0.0,,"PressTV, ""Armed Groups Kill 14 in Syria's Homs,"" http://www.presstv.ir/detail/195638.html (August 25, 2011).","Xinhua News Agency, ""About 14 People Kidnapped, Killed by Armed Groups in Central Syria,"" Xinhua News Agency, August 24, 2011, http://news.xinhuanet.com/english2010/world/2011-08/24/c_131071624.htm.","PressTV, ""Armed Groups Kill Eight Syrian Troops,"" http://www.presstv.ir/detail/195896.html (August 26, 2011).",ISVG,-9,-9,0,-9,,2
201109070018,2011,9,7,,0,,200,Syria,10,Middle East & North Africa,Homs,Homs,34.717705,36.722824,1.0,0,The incident occurred at a military hospital in Homs.,"09/07/2011: On Wednesday, in Homs, Hims, Syria, unknown gunmen attacked a military hospital with rocket propelled grenades and heavy machine guns. No casualties or damages were reported and no group claimed responsibility.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Syrian Armed Forces (SAF),Military hospital,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,Rocket propelled grenades and heavy machine guns were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the hospital.,0.0,,,,,,,,,,,,,,,,,"Press TV, Â¡Â°Attack on Syria Military Bus Injures 15,"" http://www.presstv.ir/detail/197958.html (September 7, 2011).","Xinhua News Agency, Â¡Â°Fifteen People Injured in Blast in Southern Syria,Â¡Â± LexisNexis Academic, Xinhua News Agency, September 7, 2011.",,ISVG,-9,-9,0,-9,,1
201109070019,2011,9,7,,1,,200,Syria,10,Middle East & North Africa,Homs,Rastan,34.92662,36.732517,1.0,0,,"09/07/2011: On Wednesday, in al-Rastan, Hims, Syria, unknown assailants kidnapped two ruling party officials from al-Baath Arab Socialist Party Branch. The officials were identified as Izz Eddin Obeid and Abdul-Razzaq al-Dali. No casualties were reported and no group claimed responsibility for the attack. The status of the hostages is unknown.",1,1,1,0,,,0.0,1,0,6,Hostage Taking (Kidnapping),,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Baath Arab Socialist Party Branch,"Two ruling party officials from al-Baath Arab Socialist Party Branch, identified as Izz Eddin Obeid and Abdul-Razzaq al-Dali,",200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive for the attack is unknown; however, the victims were identified as two ruling party officials from al-Baath Arab Socialist Party Branch.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,Unknown weapons were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,It is unknown if the attack caused any property damage.,1.0,2.0,0.0,,-99.0,,,-9.0,,,,,,7.0,Unknown,-99.0,,"Press TV, Â¡Â°Attack on Syria Military Bus Injures 15,"" http://www.presstv.ir/detail/197958.html (September 7, 2011).","Xinhua News Agency, Â¡Â°Fifteen People Injured in Blast in Southern Syria,Â¡Â± LexisNexis Academic, Xinhua News Agency, September 7, 2011.",,ISVG,-9,-9,0,-9,,5
201109190005,2011,9,19,,0,,200,Syria,10,Middle East & North Africa,Hamah,Dahiriyah,35.162159,36.731205,1.0,0,"The incident occurred at two military busses at the Dahiriyah crossroads in Hamah, Syria.","09/19/2011: On Monday, at the el-Dahiriyeh crossroads in Hamah, Syria, a group of armed militants attacked two busses carrying soldiers on their way back to their unit. Four of the soldiers were killed, and 18 others were wounded, and one of the busses was damaged in the attack. No group claimed responsibility.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,2,Armed Assault,,,,,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Syrian Armed Forces (SAF),Buses,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,The attack was carried out to target Syrian military.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,4.0,0.0,0.0,18.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,One military bus was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"JaneÂ¡Â¯s Intelligence, Â¡Â°State Media Reports that Alleged Militants Killed Four Soldiers in Syria's Hama,Â¡Â± Terrorism Watch Report, Syrian State Media, September 20, 2011.","Yan, Â¡Â°Armed Group Kill Woman in North Syria,Â¡Â± Xinhua News Agency, September 20, 2011, http://news.xinhuanet.com/english2010/world/2011-09/20/c_131147751.htm.",,ISVG,-9,-9,0,-9,,6
201109250006,2011,9,25,,1,,200,Syria,10,Middle East & North Africa,Homs,Qusayr district,34.508196,36.581794,3.0,0,The incident occurred on the al Qusair-Ein Tannour highway in Homs.,"09/25/2011: On Sunday, in Homs, Syria, unidentified militants opened fire on a group of civilians and military personnel, in an ambush attach on the al Qusair Ein Tannour highway. Eight people were killed and one other was injured in the attack. Fourteen Army officers were then kidnapped. The deceased were identified as six Army soldiers, a woman and a doctor, and the injured was identified as an Army Colonel, Khairat Kahleh. No damages were reported and no group claimed responsibility for the attack. The status of the hostages is unknown.",1,1,1,1,2.0,Other Crime Type,0.0,1,0,2,Armed Assault,6.0,Hostage Taking (Kidnapping),,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Syrian Army,A group of Army officials and civilians on the Qusair-Ein Tannour highway,200.0,Syria,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,A group of Army officials and civilians on the Qusair-Ein Tannour highway were targeted.,200.0,Syria,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,8.0,0.0,0.0,1.0,0.0,0.0,-9,,,,It is unknown if the attack caused any property damage.,1.0,14.0,0.0,,-99.0,,,-9.0,,,,,,7.0,Unknown,-99.0,,"Xiong Tong, Â¡Â°Nine People Killed by Gunmen in Central Syria,Â¡Â± Xinhua News Agency, September 26, 2011, http://news.xinhuanet.com/english2010/world/2011-09/26/c_131160901.htm.","Bassem Mroue, Associated Press, Â¡Â°Official: Syrian Troops Captured in Central Town,Â¡Â± LexisNexis Academic, Associated Press, September 26, 2011.",,ISVG,-9,-9,0,-9,,7
201109260011,2011,9,26,,1,,200,Syria,10,Middle East & North Africa,Homs,Homs,34.717705,36.722824,1.0,0,The incident occurred in the Al-Bayyadah area of Homs.,"09/26/2011: On Monday, in the Al-Bayyadah area in Homs, Hims, Syria, unknown assailants kidnapped two civilians, who were members of the same family and attempted to kidnap the head of the neighborhood's committee, Marwan al-Rai. Al-Rai was shot and wounded in the attack. No other casualties were reported, and the outcome of the kidnapping is unknown. No group claimed responsibility.",1,1,1,1,2.0,Other Crime Type,0.0,1,0,6,Hostage Taking (Kidnapping),2.0,Armed Assault,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Two civilians,200.0,Syria,14.0,Private Citizens & Property,68.0,Named Civilian,,"A neighborhood committee member, identified as Marwan al-Rai, was also targeted.",200.0,Syria,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,0.0,0.0,0.0,1.0,0.0,0.0,-9,,,,It is unknown if the attack caused any property damage.,1.0,2.0,0.0,,-99.0,,,-9.0,,,,,,7.0,Unknown,-99.0,,"JaneÂ¡Â¯s Intelligence, Â¡Â°State Media Reports that Alleged Militants Abducted Two Civilians in Syria's Homs,Â¡Â± Terrorism Watch Report, Syrian Arab News Agency, September 27, 2011.","Mu Xuequan, Â¡Â°""Terrorists"" Gun Down Senior Officer in Central Syria,Â¡Â± Xinhua News Agency, September 27, 2011, http://news.xinhuanet.com/english2010/world/2011-09/27/c_131161224.htm.",,ISVG,-9,-9,0,-9,,1
201109270015,2011,9,27,,0,,200,Syria,10,Middle East & North Africa,Homs,Homs,34.717705,36.722824,1.0,0,,"09/27/2011: On Tuesday, in Homs, Hims, Syria, unknown assailants killed Mohamed Ali Aqil, deputy rector for the architecture faculty at al-Baath University, and Nael Dakhil, director of the military petrochemical school, by unknown means. No group claimed responsibility.",1,1,1,0,,,0.0,1,0,9,Unknown,,,,,8,Educational Institution,50.0,Other Personnel,al-Baath University,"Mohamed Ali Aqil, deputy rector for the architecture faculty at al-Baath University,",200.0,Syria,8.0,Educational Institution,50.0,Other Personnel,Military Petrochemical School,"Nael Dakhil, director of the military petrochemical school, was targeted.",200.0,Syria,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,Unknown weapons were used in the attack.,2.0,0.0,0.0,0.0,0.0,0.0,-9,,,,It is unknown if the attack caused any property damage.,0.0,,,,,,,,,,,,,,,,,"Mu Xuequan, Â¡Â°""Terrorists"" Gun Down Senior Officer in Central Syria,Â¡Â± Xinhua News Agency, September 27, 2011, http://news.xinhuanet.com/english2010/world/2011-09/27/c_131161224.htm.","Agence France Presse, Â¡Â°Syrian Human Rights Group Reports Nuclear Scientist Killed by 'Unknown Attackers',Â¡Â± World News Connection, Agence France Presse, September 28, 2011.",,ISVG,-9,-9,0,-9,,1
201110010010,2011,10,1,,0,,200,Syria,10,Middle East & North Africa,Damascus,Damascus,33.515244,36.292084,1.0,0,The incident occurred in the Douma neighborhood of Damascus.,"10/01/2011: On Saturday, in the Douma neighborhood of Damascus, Dimashq, Syria, a bomb was detected in an area that was expected to be the scene of a large protest. Military explosive ordinance disposal was dispatched to the scene. While working on the device the bomb exploded. Two explosive technicians were killed and two others were wounded. The blast caused an unknown amount of damage. No group claimed responsibility.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Civilians were the intended targets of the bomb.,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,17.0,Other Explosive Type,,,,,,,,,,,,,An improvised explosive device was used in the attack.,2.0,0.0,0.0,2.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage.,0.0,,,,,,,,,,,,,,,,"The available sources listed the fatalities for this attack from two to three, and the injuries for this attack from two to three, and because no majority figures were reported, the lowest proferred casualty figures were used in order to preserve statistical accuracy in the database.","PressTV, ""Explosion Kills Three, Injure Two in Syria,"" http://www.presstv.ir/detail/202171.html (October 01, 2011).","PressTV, ""Armed Men Kill Four Syrian Civilians,"" http://www.presstv.ir/detail/202334.html (October 02, 2011).","BBC Monitoring Middle East, ""Two Syrian Army Officials ""Martyred"" in Damascus,"" LexisNexis Academic, BBC Monitoring Middle East, October 01, 2011.",ISVG,-9,-9,0,-9,,0
201110020006,2011,10,2,,0,,200,Syria,10,Middle East & North Africa,Idlib,Idlib,35.928802,36.631451,1.0,0,"The incident occurred on the Idleb-Aleppo highway near Elba University in Idlib, Idib.","10/02/2011: On Sunday, on the Idleb-Aleppo highway, in Idlib, Idlib, Syria, unknown militants shot and killed Saria, the son of Syria's Grand Mufti Ahmad Badreddin Hassoun, and Mohammad al-Omar, professor of history at Aleppo University, while they were accompanying each other to the university. No group claimed responsibility.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Civilians were targeted in the attack,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,2.0,0.0,0.0,0.0,0.0,0.0,-9,,,,It is unknown if the attack caused any property damage.,0.0,,,,,,,,,,,,,,,,,"PressTV, ""Terror Spate Claims More Syrian Victims,"" http://www.presstv.ir/detail/202429.html (October 03, 2011).","BBC Monitoring Middle East, ""''Terrorists'' in Syria Kill Professor, Son of Muslim Cleric,"" LexisNexis Academic, BBC Monitoring Middle East, October 03, 2011.","Fars News Agency, ""Terrorists Kill Son of Syria's Grand Mufti,"" LexisNexis Academic, Fars News Agency, October 03, 2011.",ISVG,-9,-9,0,-9,,8
201110050008,2011,10,5,,0,,200,Syria,10,Middle East & North Africa,Homs,Homs,34.717705,36.722824,1.0,0,The incident occurred at a Stroytransgaz oil company office in Homs.,"10/05/2011: On Wednesday, in Homs, Hims, Syria, unknown gunmen attacked an office of the Russian oil company, Stroytransgaz. No casualties or damages were reported in the attack. No group claimed responsibility.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,1,Business,1.0,Gas/Oil/Electric,Stroytransgaz,"The office of Stroytransgaz, a Russian oil company,",167.0,Russia,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,It is unknown if the attack caused any property damage.,0.0,,,,,,,,,,,,,,,,,"PressTV, ""Gunmen Attack Russian Company in Syria,"" http://www.presstv.ir/detail/203449.html (October 08, 2011).","Deutsche Presse-Agentur, ""Brief: Gunmen Fire at Russian Oil Company Offices in Homs in Syria,"" LexisNexis Academic, Deutsche Presse-Agentur, October 08, 2011.","News Point, ""Russia Reports Syria 'Terror' Attack,"" LexisNexis Academic, News Point, October 08, 2011.",ISVG,-9,-9,1,1,,1
201110070014,2011,10,7,,0,,200,Syria,10,Middle East & North Africa,Al Hasakah,Qamishli,37.05336,41.227345,1.0,0,,"10/07/2011: On Friday, in Qamishli, Al Haskarah, Syria, four unknown gunmen shot and killed Meshaal al-Tamo, 53, a Kurdish rights activist. His son and another activist were wounded in the attack. No group claimed responsibility.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,,Kurdish rights activists,,,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,4.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,1.0,0.0,0.0,2.0,0.0,0.0,-9,,,,It is unknown if the attack caused any property damage.,0.0,,,,,,,,,,,,,,,,,"PressTV, ""Gunmen Kill Kurdish Activist in Syria,"" http://www.presstv.ir/detail/203345.html (October 07, 2011).","Mariam Karouny, ""Gunmen Kill Syrian Kurd Opposition Figure -  Activist,"" Reuters, October 07, 2011, http://www.trust.org/alertnet/news/gunmen-kill-syrian-kurd-opposition-figure-activist/.","Agence France Presse, ""Top Kurd Killed in Syria, US Calls on Assad to Go,"" LexisNexis Academic, Agence France Presse, October 08, 2011.",ISVG,-9,-9,1,1,,9
201110110011,2011,10,11,,1,,200,Syria,10,Middle East & North Africa,Hamah,Jalmeh,35.322994,36.487899,1.0,0,The incident occurred at a municipal building in Jalmeh.,"10/11/2011: On Tuesday, in al-Jalmeh, Hamah, Syria, 10 unknown gunmen stormed the municipal building and abducting the mayor, Mamdouh Risiam Arab. The gunmen took the mayor to an unknown destination at gunpoint. The status of the mayor is unknown. No group claimed responsibility.",1,1,1,0,,,0.0,1,0,6,Hostage Taking (Kidnapping),,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",,"Mamdouh Risiam Arab, mayor of al-Jalmeh",200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,10.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,It is unknown if the attack caused any property damage.,1.0,1.0,0.0,,-99.0,,,-9.0,,,,,,7.0,Unknown,-99.0,,"Xinhua News Agency, ""Four Army, Law-Enforcement Personnel Killed by Armed groups in Syria,"" Xinhua News Agency, October 11, 2011, http://news.xinhuanet.com/english2010/world/2011-10/11/c_131185311.htm","Philippines News Agency, ""Armed Groups Kill Four Army, Law Enforcers in Syria,"" LexisNexis Academic, Philippines News Agency, October 11, 2011.",,ISVG,-9,-9,0,-9,,6
201111020029,2011,11,2,,0,,200,Syria,10,Middle East & North Africa,Homs,Kafr Laha,34.894363,36.493702,1.0,0,"The incident occurred at a factory in Kafr Laha, Houla, Homs.","11/2/2011: Gunmen stormed a factory in Kafrlaha village, Homs province, Syria. The assailants opened fire on factory workers, killing at least ten people. The gunmen were from near-by villages.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,1,Business,5.0,Industrial/Textiles/Factory,A factory,Factory workers in Kafrlaha village,200.0,Syria,,,,,,,,,,,,,,,,,Gunmen,,,,,,Unknown,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,The motive is unknown.  It is feasible that the attack was retaliatory due to between-village conflict.,"""Gunmen kill 10 Syria factory workers: rights group,"" Agence France Presse, November 2, 2011.","Mona Salem, ""Arabs step up pressure on Syria to end bloodshed,"" Agence France Presse, November 2, 2011.",,START Primary Collection,-9,-9,0,-9,,5
201111080038,2011,11,8,,0,,200,Syria,10,Middle East & North Africa,Idlib,Maarat al-Numan,35.647797,36.675259,1.0,1,"The incident occurred just south of Maaret al-Numan, Idlib governorate.","11/8/2011: A group of eight army personnel was attacked near Maaret al-Numan, Idlib province, Syria. The armed assailants killed all eight members of the group. No one claimed responsibility for the incident and specific motive is unknown; however, sources speculate that the attack was perpetrated by army defectors.",1,1,1,0,,,0.0,1,0,9,Unknown,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Syrian Armed Forces (SAF),Soldiers,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,"Specific motive is unknown; however, sources speculate that the perpetrators were army defectors",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,No specific mention of weapons was made,8.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Syria opposition appeals to Arab League as death toll rises,"" Agence France Presse, November 8, 2011.","""Activists say 11 people killed in central, northern Syria,"" Xinhua News Agency, November 8, 2011.",,START Primary Collection,-9,-9,0,-9,,8
201111100021,2011,11,10,,0,,200,Syria,10,Middle East & North Africa,Idlib,Khan Sheikhoun,35.44318,36.650063,1.0,1,"The incident occurred along the main northern highway near the city of Khan Sheikhoun, Idlib.","11/10/2011: A roadside bomb detonated along the main highway near Khan Sheikhoun city, Idlib region, Syria. The device exploded in the vicinity of a group of soldiers; four were injured. No group claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Syrian Armed Forces (SAF),Soldiers,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,"Specific motive is unknown; however, the incident occurred during escalating violence and protests around the issue of removing President Bashar al-Assad from office",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,17.0,Other Explosive Type,,,,,,,,,,,,,A roadside bomb,0.0,0.0,0.0,4.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Syria crackdown, attacks on army kill 25-activists,"" Reuters, November 10, 2011.",,,START Primary Collection,-9,-9,0,-9,,6
201111100026,2011,11,10,,0,,200,Syria,10,Middle East & North Africa,Idlib Region,Kufair,35.814105,36.320511,2.0,0,"The incident occurred near a railway in Kufair, Jisr Ash-Shughur, Idlib.","11/10/2011: Unidentified gunmen attacked guards standing watch over a railway in Kufair town, Idlib region, Syria. The assailants killed a conscript and a civilian worker, injured two soldiers, and stole weapons. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Civilians,A civilian worker at the railway,200.0,Syria,4.0,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Military,Soldiers standing guard at the railway,200.0,Syria,,,,,,,,,Gunmen,,,,,,Unknown,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,0.0,2.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Armed groups launch separate attacks across Syria, four killed, "" Xinhua News Agency, November 10, 2011.","""Syria: Two children, two guards killed in north - state-run news agency,"" SANA News Agency, November 11, 2011.",,START Primary Collection,-9,-9,0,-9,,4
201111100027,2011,11,10,,0,,200,Syria,10,Middle East & North Africa,Idlib,Maarat al-Numan,35.647797,36.675259,1.0,0,,"11/10/2011: An explosive device detonated in Maraat Numaan town, Idlib region, Syria. Three police officers were injured in the blast; there were no reported casualties. No group claimed responsibility and specific motive is unknown.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Police,Police officers in Maraat Numaan,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Armed groups launch separate attacks across Syria, four killed, "" Xinhua News Agency, November 10, 2011.",,,START Primary Collection,-9,-9,0,-9,,8
